Meter ID,Substation,Feeder,Latitude,Longitude,City,Region,Date Time Hour Beginning
MTR-23267,Substation-16,Feeder-143,-24.556930452665135,23.300949684185476,Johannesburg,Free State,2023-06-19 19:49:09.826996540
MTR-23268,Substation-13,Feeder-7,-28.984760119056453,26.938638262668647,Durban,Western Cape,2023-06-19 19:59:40.487609754
MTR-23269,Substation-62,Feeder-135,-24.984325953357796,26.433822471527446,Bloemfontein,Free State,2023-06-19 20:10:11.148222966
MTR-23270,Substation-43,Feeder-161,-32.78925345416408,17.101390459980134,Pretoria,KwaZulu-Natal,2023-06-19 20:20:41.808836178
MTR-23271,Substation-87,Feeder-169,-22.563852203172168,26.821086441108122,Port Elizabeth,Eastern Cape,2023-06-19 20:31:12.469449390
MTR-23272,Substation-78,Feeder-185,-28.52833127390663,21.013427881876527,Pretoria,KwaZulu-Natal,2023-06-19 20:41:43.130062602
MTR-23273,Substation-32,Feeder-135,-22.193194899695804,28.533867202301217,Port Elizabeth,Eastern Cape,2023-06-19 20:52:13.790675814
MTR-23274,Substation-67,Feeder-187,-28.156073032686255,24.096791627757213,Cape Town,Western Cape,2023-06-19 21:02:44.451289026
MTR-23275,Substation-91,Feeder-20,-25.775712618656332,26.30410010344197,Bloemfontein,Free State,2023-06-19 21:13:15.111902238
MTR-23276,Substation-83,Feeder-71,-24.60384240006294,26.376085880551198,Port Elizabeth,Western Cape,2023-06-19 21:23:45.772515452
MTR-23277,Substation-86,Feeder-178,-24.715460443870896,22.53938091859427,Bloemfontein,Western Cape,2023-06-19 21:34:16.433128664
MTR-23278,Substation-57,Feeder-142,-25.422494602718576,24.67885264498654,Bloemfontein,Free State,2023-06-19 21:44:47.093741876
MTR-23279,Substation-65,Feeder-118,-33.2228664120251,24.651244842201884,Port Elizabeth,Gauteng,2023-06-19 21:55:17.754355088
MTR-23280,Substation-69,Feeder-143,-29.685308014653202,28.54380300816654,Port Elizabeth,Eastern Cape,2023-06-19 22:05:48.414968300
MTR-23281,Substation-49,Feeder-138,-27.956926801380778,22.78612920763387,Pretoria,KwaZulu-Natal,2023-06-19 22:16:19.075581512
MTR-23282,Substation-33,Feeder-125,-25.79180933604377,25.47169993970109,Bloemfontein,Gauteng,2023-06-19 22:26:49.736194724
MTR-23283,Substation-19,Feeder-65,-29.853269903581435,25.11894463721688,Johannesburg,KwaZulu-Natal,2023-06-19 22:37:20.396807938
MTR-23284,Substation-36,Feeder-183,-27.7573577309242,21.098267345563173,Cape Town,Gauteng,2023-06-19 22:47:51.057421150
MTR-23285,Substation-70,Feeder-156,-29.490368582231703,32.72464735466677,Cape Town,Western Cape,2023-06-19 22:58:21.718034362
MTR-23286,Substation-15,Feeder-98,-25.7241901001837,17.648941963407324,Port Elizabeth,Free State,2023-06-19 23:08:52.378647574
MTR-23287,Substation-97,Feeder-176,-33.96992909293243,22.104550743442644,Bloemfontein,KwaZulu-Natal,2023-06-19 23:19:23.039260786
MTR-23288,Substation-24,Feeder-3,-25.7153826351774,32.380349562224254,Durban,Free State,2023-06-19 23:29:53.699873998
MTR-23289,Substation-27,Feeder-188,-24.097006852469917,26.782609800584005,Pretoria,Gauteng,2023-06-19 23:40:24.360487210
MTR-23290,Substation-49,Feeder-131,-34.83526839321483,18.68033082825121,Bloemfontein,KwaZulu-Natal,2023-06-19 23:50:55.021100422
MTR-23291,Substation-75,Feeder-75,-28.050801998388323,17.417005772034585,Port Elizabeth,Western Cape,2023-06-20 00:01:25.681713636
MTR-23292,Substation-23,Feeder-68,-31.742423685084262,22.31776318357314,Port Elizabeth,Western Cape,2023-06-20 00:11:56.342326848
MTR-23293,Substation-33,Feeder-167,-29.377927104544803,18.55333322114082,Cape Town,Western Cape,2023-06-20 00:22:27.002940060
MTR-23294,Substation-41,Feeder-182,-25.307302349329085,26.395655486570668,Pretoria,KwaZulu-Natal,2023-06-20 00:32:57.663553272
MTR-23295,Substation-56,Feeder-160,-24.920005266332332,27.994294319117003,Bloemfontein,Western Cape,2023-06-20 00:43:28.324166484
MTR-23296,Substation-29,Feeder-16,-29.77896338360023,31.799781878754736,Pretoria,Eastern Cape,2023-06-20 00:53:58.984779696
MTR-23297,Substation-31,Feeder-17,-33.8099326524537,18.409700987363113,Cape Town,Gauteng,2023-06-20 01:04:29.645392908
MTR-23298,Substation-65,Feeder-139,-27.07666218089116,17.406729878733053,Johannesburg,Eastern Cape,2023-06-20 01:15:00.306006120
MTR-23299,Substation-98,Feeder-100,-31.37159709648479,26.63683676377037,Cape Town,Free State,2023-06-20 01:25:30.966619334
MTR-23300,Substation-18,Feeder-32,-33.48928247005138,20.183733452239075,Durban,Eastern Cape,2023-06-20 01:36:01.627232546
MTR-23301,Substation-82,Feeder-121,-30.907074859475365,21.827760094748097,Cape Town,Eastern Cape,2023-06-20 01:46:32.287845758
MTR-23302,Substation-6,Feeder-118,-27.455405675092884,18.90361547069002,Durban,Western Cape,2023-06-20 01:57:02.948458970
MTR-23303,Substation-52,Feeder-155,-23.189844201733415,22.08959547897273,Bloemfontein,Free State,2023-06-20 02:07:33.609072182
MTR-23304,Substation-40,Feeder-112,-32.1983810603596,20.79716610510539,Bloemfontein,Western Cape,2023-06-20 02:18:04.269685394
MTR-23305,Substation-65,Feeder-98,-25.068815630128213,30.15716255920554,Durban,Western Cape,2023-06-20 02:28:34.930298606
MTR-23306,Substation-42,Feeder-5,-23.79037220734528,18.507951154783754,Port Elizabeth,KwaZulu-Natal,2023-06-20 02:39:05.590911820
MTR-23307,Substation-94,Feeder-89,-33.07641969278804,23.18769978741502,Durban,Gauteng,2023-06-20 02:49:36.251525032
MTR-23308,Substation-68,Feeder-92,-34.92773501563134,22.138149123839472,Johannesburg,Eastern Cape,2023-06-20 03:00:06.912138244
MTR-23309,Substation-32,Feeder-146,-22.710428729171255,19.258608708749282,Pretoria,Western Cape,2023-06-20 03:10:37.572751456
MTR-23310,Substation-10,Feeder-3,-33.722335464190216,21.394226519889266,Johannesburg,Western Cape,2023-06-20 03:21:08.233364668
MTR-23311,Substation-69,Feeder-28,-32.90239693377274,28.597824434624798,Bloemfontein,Eastern Cape,2023-06-20 03:31:38.893977880
MTR-23312,Substation-9,Feeder-194,-29.69850918233694,29.725731233199244,Johannesburg,Western Cape,2023-06-20 03:42:09.554591092
MTR-23313,Substation-69,Feeder-34,-31.164532964557548,21.994689364109043,Bloemfontein,Eastern Cape,2023-06-20 03:52:40.215204304
MTR-23314,Substation-61,Feeder-86,-22.241919914220404,22.51355084818516,Port Elizabeth,Eastern Cape,2023-06-20 04:03:10.875817518
MTR-23315,Substation-11,Feeder-150,-24.26650726688915,27.083696749457722,Cape Town,Free State,2023-06-20 04:13:41.536430730
MTR-23316,Substation-99,Feeder-117,-26.563135762977378,25.29562000703172,Pretoria,Western Cape,2023-06-20 04:24:12.197043942
MTR-23317,Substation-91,Feeder-30,-34.65623781935214,24.415484943215755,Durban,KwaZulu-Natal,2023-06-20 04:34:42.857657154
MTR-23318,Substation-68,Feeder-48,-31.852795831919767,29.487598835516017,Pretoria,Free State,2023-06-20 04:45:13.518270366
MTR-23319,Substation-74,Feeder-65,-32.48842856859626,31.362573093646787,Port Elizabeth,KwaZulu-Natal,2023-06-20 04:55:44.178883578
MTR-23320,Substation-97,Feeder-189,-31.60900016564866,21.808913226366723,Pretoria,Western Cape,2023-06-20 05:06:14.839496790
MTR-23321,Substation-8,Feeder-147,-22.658619510057555,16.533135606485274,Johannesburg,KwaZulu-Natal,2023-06-20 05:16:45.500110004
MTR-23322,Substation-49,Feeder-180,-29.713609774358744,22.424024621568464,Pretoria,Eastern Cape,2023-06-20 05:27:16.160723216
MTR-23323,Substation-24,Feeder-41,-23.638184351431384,21.296337574311544,Bloemfontein,Eastern Cape,2023-06-20 05:37:46.821336428
MTR-23324,Substation-33,Feeder-93,-28.850309284500035,27.210277374452843,Cape Town,Free State,2023-06-20 05:48:17.481949640
MTR-23325,Substation-19,Feeder-97,-26.37255367017527,29.538537934755112,Port Elizabeth,Eastern Cape,2023-06-20 05:58:48.142562852
MTR-23326,Substation-2,Feeder-81,-22.761351625514244,21.337709393205383,Bloemfontein,Western Cape,2023-06-20 06:09:18.803176064
MTR-23327,Substation-55,Feeder-102,-27.430435786555876,17.37041344954996,Port Elizabeth,Eastern Cape,2023-06-20 06:19:49.463789276
MTR-23328,Substation-11,Feeder-193,-30.363659215951163,22.277377737631483,Port Elizabeth,Eastern Cape,2023-06-20 06:30:20.124402488
MTR-23329,Substation-99,Feeder-178,-28.853815569020263,24.27327396959361,Johannesburg,Western Cape,2023-06-20 06:40:50.785015702
MTR-23330,Substation-17,Feeder-41,-28.906429528635755,20.679334615530053,Bloemfontein,KwaZulu-Natal,2023-06-20 06:51:21.445628914
MTR-23331,Substation-42,Feeder-123,-24.599713822071294,21.948905021882485,Cape Town,Gauteng,2023-06-20 07:01:52.106242126
MTR-23332,Substation-61,Feeder-33,-30.6355109571699,25.395468812647707,Bloemfontein,Western Cape,2023-06-20 07:12:22.766855338
MTR-23333,Substation-3,Feeder-82,-34.441648823759714,28.521833749389472,Johannesburg,Eastern Cape,2023-06-20 07:22:53.427468550
MTR-23334,Substation-86,Feeder-145,-26.249406380535937,25.38003040133675,Durban,Gauteng,2023-06-20 07:33:24.088081762
MTR-23335,Substation-35,Feeder-84,-23.883880329039485,22.910785573370035,Cape Town,Western Cape,2023-06-20 07:43:54.748694974
MTR-23336,Substation-85,Feeder-183,-28.483311408074734,31.094274592510466,Cape Town,KwaZulu-Natal,2023-06-20 07:54:25.409308188
MTR-23337,Substation-89,Feeder-174,-33.180419885668556,28.342725420268952,Bloemfontein,Western Cape,2023-06-20 08:04:56.069921400
MTR-23338,Substation-66,Feeder-90,-33.11536025578951,30.57847958733826,Bloemfontein,Eastern Cape,2023-06-20 08:15:26.730534612
MTR-23339,Substation-1,Feeder-187,-23.402706946519626,27.77341567537855,Cape Town,Free State,2023-06-20 08:25:57.391147824
MTR-23340,Substation-7,Feeder-71,-34.04882859254605,21.8532319772781,Port Elizabeth,Eastern Cape,2023-06-20 08:36:28.051761036
MTR-23341,Substation-20,Feeder-105,-28.462320828054427,24.73972935629387,Cape Town,Western Cape,2023-06-20 08:46:58.712374248
MTR-23342,Substation-43,Feeder-57,-30.70118730776977,28.712076365318975,Durban,Free State,2023-06-20 08:57:29.372987460
MTR-23343,Substation-6,Feeder-20,-31.422368269967304,31.158660561880495,Bloemfontein,Western Cape,2023-06-20 09:08:00.033600672
MTR-23344,Substation-55,Feeder-169,-32.7613787881573,26.133823731254125,Pretoria,KwaZulu-Natal,2023-06-20 09:18:30.694213886
MTR-23345,Substation-21,Feeder-75,-31.103483412035192,27.211811289665533,Cape Town,Western Cape,2023-06-20 09:29:01.354827098
MTR-23346,Substation-51,Feeder-199,-25.695329031816456,30.507337689546134,Cape Town,Gauteng,2023-06-20 09:39:32.015440310
MTR-23347,Substation-46,Feeder-38,-27.23104388325286,23.12330779188339,Port Elizabeth,Western Cape,2023-06-20 09:50:02.676053522
MTR-23348,Substation-35,Feeder-27,-33.92562466750254,23.306861291884882,Johannesburg,Eastern Cape,2023-06-20 10:00:33.336666734
MTR-23349,Substation-8,Feeder-137,-25.19996083484888,31.778505534295327,Durban,KwaZulu-Natal,2023-06-20 10:11:03.997279946
MTR-23350,Substation-68,Feeder-196,-30.39147502842059,30.70369164113461,Johannesburg,Eastern Cape,2023-06-20 10:21:34.657893158
MTR-23351,Substation-16,Feeder-166,-32.176054638327905,25.662533616819488,Durban,Eastern Cape,2023-06-20 10:32:05.318506370
MTR-23352,Substation-67,Feeder-113,-24.37314875542324,32.6816641012032,Pretoria,Free State,2023-06-20 10:42:35.979119584
MTR-23353,Substation-71,Feeder-153,-26.733077497061807,32.44085113369968,Port Elizabeth,Gauteng,2023-06-20 10:53:06.639732796
MTR-23354,Substation-64,Feeder-14,-25.608907428544377,26.27257686011013,Cape Town,Gauteng,2023-06-20 11:03:37.300346008
MTR-23355,Substation-2,Feeder-37,-31.025887876794545,21.48044215373863,Pretoria,Western Cape,2023-06-20 11:14:07.960959220
MTR-23356,Substation-1,Feeder-178,-25.264344681148454,18.68910946980916,Cape Town,Eastern Cape,2023-06-20 11:24:38.621572432
MTR-23357,Substation-58,Feeder-92,-31.41966530707637,23.39899319973666,Johannesburg,Free State,2023-06-20 11:35:09.282185644
MTR-23358,Substation-1,Feeder-170,-26.159302258556878,29.209399697057556,Port Elizabeth,Western Cape,2023-06-20 11:45:39.942798856
MTR-23359,Substation-7,Feeder-54,-32.16480031036394,22.087961001475588,Johannesburg,Free State,2023-06-20 11:56:10.603412070
MTR-23360,Substation-88,Feeder-125,-26.759745181266226,20.925205083987663,Durban,KwaZulu-Natal,2023-06-20 12:06:41.264025282
MTR-23361,Substation-69,Feeder-163,-29.065590078676493,27.623214237176352,Port Elizabeth,KwaZulu-Natal,2023-06-20 12:17:11.924638494
MTR-23362,Substation-85,Feeder-123,-32.96644182386022,26.283149140917367,Port Elizabeth,Eastern Cape,2023-06-20 12:27:42.585251706
MTR-23363,Substation-92,Feeder-31,-27.280318186750904,26.94152204046004,Port Elizabeth,Western Cape,2023-06-20 12:38:13.245864918
MTR-23364,Substation-18,Feeder-98,-34.85085954679558,16.873071262243595,Port Elizabeth,Eastern Cape,2023-06-20 12:48:43.906478130
MTR-23365,Substation-88,Feeder-123,-26.028994300966996,23.59819751689614,Johannesburg,KwaZulu-Natal,2023-06-20 12:59:14.567091342
MTR-23366,Substation-32,Feeder-174,-22.71399432401227,29.789473654099353,Bloemfontein,Gauteng,2023-06-20 13:09:45.227704554
MTR-23367,Substation-45,Feeder-145,-23.350933723441987,32.74052189661725,Bloemfontein,Free State,2023-06-20 13:20:15.888317768
MTR-23368,Substation-33,Feeder-113,-22.32126249679876,18.03091866304142,Pretoria,Gauteng,2023-06-20 13:30:46.548930980
MTR-23369,Substation-74,Feeder-85,-29.303090718146684,28.28947406432127,Bloemfontein,Western Cape,2023-06-20 13:41:17.209544192
MTR-23370,Substation-73,Feeder-90,-24.21649670394386,21.743810983339372,Pretoria,Gauteng,2023-06-20 13:51:47.870157404
MTR-23371,Substation-49,Feeder-92,-33.158436780393636,22.791042073801542,Durban,KwaZulu-Natal,2023-06-20 14:02:18.530770616
MTR-23372,Substation-33,Feeder-181,-34.778720424755434,25.81707860794461,Cape Town,Gauteng,2023-06-20 14:12:49.191383828
MTR-23373,Substation-97,Feeder-128,-32.93737767731235,18.52049604199609,Port Elizabeth,Gauteng,2023-06-20 14:23:19.851997040
MTR-23374,Substation-71,Feeder-22,-29.235018724421366,18.024760828530493,Johannesburg,Free State,2023-06-20 14:33:50.512610254
MTR-23375,Substation-68,Feeder-186,-32.884627429460735,19.12341261619196,Johannesburg,Western Cape,2023-06-20 14:44:21.173223466
MTR-23376,Substation-28,Feeder-169,-29.09558202108597,18.037216494424566,Johannesburg,Free State,2023-06-20 14:54:51.833836678
MTR-23377,Substation-87,Feeder-3,-31.935333934647204,16.376790286615392,Port Elizabeth,Gauteng,2023-06-20 15:05:22.494449890
MTR-23378,Substation-53,Feeder-92,-32.189867381961264,31.768483604619863,Pretoria,KwaZulu-Natal,2023-06-20 15:15:53.155063102
MTR-23379,Substation-96,Feeder-63,-23.046589873336618,31.915667247397685,Port Elizabeth,Gauteng,2023-06-20 15:26:23.815676314
MTR-23380,Substation-44,Feeder-66,-28.237703381648387,17.522692684811595,Durban,Western Cape,2023-06-20 15:36:54.476289526
MTR-23381,Substation-80,Feeder-46,-26.230588023362813,32.6998493159118,Johannesburg,Eastern Cape,2023-06-20 15:47:25.136902738
MTR-23382,Substation-55,Feeder-136,-29.81594888647443,23.943091162682755,Durban,KwaZulu-Natal,2023-06-20 15:57:55.797515952
MTR-23383,Substation-10,Feeder-39,-32.853530913309115,16.817098651049857,Pretoria,Gauteng,2023-06-20 16:08:26.458129164
MTR-23384,Substation-14,Feeder-153,-25.71522369048258,31.05455981953598,Johannesburg,Gauteng,2023-06-20 16:18:57.118742376
MTR-23385,Substation-36,Feeder-94,-29.233764766053568,27.53992414191527,Pretoria,KwaZulu-Natal,2023-06-20 16:29:27.779355588
MTR-23386,Substation-34,Feeder-47,-24.06174197618734,32.154806531556275,Johannesburg,KwaZulu-Natal,2023-06-20 16:39:58.439968800
MTR-23387,Substation-88,Feeder-162,-33.93799056815211,31.128181052015584,Pretoria,KwaZulu-Natal,2023-06-20 16:50:29.100582012
MTR-23388,Substation-18,Feeder-68,-30.01365796868108,24.55925955930532,Bloemfontein,Western Cape,2023-06-20 17:00:59.761195224
MTR-23389,Substation-16,Feeder-57,-32.90362049327357,20.07037024752565,Johannesburg,Gauteng,2023-06-20 17:11:30.421808438
MTR-23390,Substation-37,Feeder-153,-25.976561097458276,23.718418089468468,Port Elizabeth,Gauteng,2023-06-20 17:22:01.082421650
MTR-23391,Substation-41,Feeder-87,-30.614029931608066,16.701605372960767,Johannesburg,Eastern Cape,2023-06-20 17:32:31.743034862
MTR-23392,Substation-25,Feeder-62,-29.58838869655051,25.429022370091133,Johannesburg,KwaZulu-Natal,2023-06-20 17:43:02.403648074
MTR-23393,Substation-8,Feeder-39,-30.45645486250502,20.49311042891766,Bloemfontein,Eastern Cape,2023-06-20 17:53:33.064261286
MTR-23394,Substation-88,Feeder-114,-24.07040312661158,29.976264258323944,Port Elizabeth,KwaZulu-Natal,2023-06-20 18:04:03.724874498
MTR-23395,Substation-84,Feeder-122,-27.673256565690387,16.834037084743606,Pretoria,Western Cape,2023-06-20 18:14:34.385487710
MTR-23396,Substation-94,Feeder-135,-25.7890991495969,27.39533408993131,Bloemfontein,Free State,2023-06-20 18:25:05.046100922
MTR-23397,Substation-84,Feeder-95,-25.367496846038776,28.80465968492946,Port Elizabeth,Gauteng,2023-06-20 18:35:35.706714136
MTR-23398,Substation-18,Feeder-6,-25.805602495650547,30.785337611467988,Bloemfontein,Western Cape,2023-06-20 18:46:06.367327348
MTR-23399,Substation-68,Feeder-182,-22.720892816873032,24.21346263556613,Durban,KwaZulu-Natal,2023-06-20 18:56:37.027940560
MTR-23400,Substation-48,Feeder-123,-26.51980151278703,21.839182624558408,Durban,Western Cape,2023-06-20 19:07:07.688553772
MTR-23401,Substation-70,Feeder-83,-26.564309494678824,25.981349085077092,Pretoria,Eastern Cape,2023-06-20 19:17:38.349166984
MTR-23402,Substation-67,Feeder-19,-24.477491443788566,20.072960602727242,Johannesburg,Eastern Cape,2023-06-20 19:28:09.009780196
MTR-23403,Substation-18,Feeder-175,-34.78721014468443,25.50290448672662,Cape Town,Gauteng,2023-06-20 19:38:39.670393408
MTR-23404,Substation-18,Feeder-19,-34.242489320194416,30.92665911218754,Port Elizabeth,KwaZulu-Natal,2023-06-20 19:49:10.331006620
MTR-23405,Substation-56,Feeder-34,-31.771133713320168,31.411143137099238,Durban,Western Cape,2023-06-20 19:59:40.991619834
MTR-23406,Substation-23,Feeder-171,-32.6397366499192,24.72873456216948,Durban,KwaZulu-Natal,2023-06-20 20:10:11.652233046
MTR-23407,Substation-35,Feeder-141,-33.008186558149035,24.93704720701952,Durban,Eastern Cape,2023-06-20 20:20:42.312846258
MTR-23408,Substation-6,Feeder-164,-27.816627832527296,17.3715796258119,Bloemfontein,KwaZulu-Natal,2023-06-20 20:31:12.973459470
MTR-23409,Substation-26,Feeder-25,-32.451681575627994,20.889946825070545,Durban,Eastern Cape,2023-06-20 20:41:43.634072682
MTR-23410,Substation-85,Feeder-97,-22.43518233747922,27.470564111184956,Cape Town,Gauteng,2023-06-20 20:52:14.294685894
MTR-23411,Substation-61,Feeder-56,-32.60976556724086,31.948476371291527,Cape Town,Free State,2023-06-20 21:02:44.955299106
MTR-23412,Substation-88,Feeder-21,-32.83518473839257,22.762004081014993,Cape Town,Free State,2023-06-20 21:13:15.615912320
MTR-23413,Substation-15,Feeder-34,-27.550231932376164,24.96689410836771,Bloemfontein,KwaZulu-Natal,2023-06-20 21:23:46.276525532
MTR-23414,Substation-91,Feeder-110,-32.64470034398797,30.756441768938654,Pretoria,Western Cape,2023-06-20 21:34:16.937138744
MTR-23415,Substation-32,Feeder-25,-26.35160166620725,18.948494856762416,Bloemfontein,Eastern Cape,2023-06-20 21:44:47.597751956
MTR-23416,Substation-12,Feeder-82,-23.840337885643777,31.49411876382947,Port Elizabeth,Eastern Cape,2023-06-20 21:55:18.258365168
MTR-23417,Substation-5,Feeder-107,-29.334870679376504,24.549633216964146,Port Elizabeth,KwaZulu-Natal,2023-06-20 22:05:48.918978380
MTR-23418,Substation-64,Feeder-11,-30.451676762308246,19.93559441936721,Bloemfontein,Gauteng,2023-06-20 22:16:19.579591592
MTR-23419,Substation-71,Feeder-19,-26.035468227840042,28.90710411875787,Johannesburg,KwaZulu-Natal,2023-06-20 22:26:50.240204804
MTR-23420,Substation-86,Feeder-177,-24.526414258524035,16.612977316287672,Johannesburg,Free State,2023-06-20 22:37:20.900818018
MTR-23421,Substation-27,Feeder-177,-31.06286638549214,16.021391467813242,Pretoria,Free State,2023-06-20 22:47:51.561431230
MTR-23422,Substation-79,Feeder-162,-24.450562379313276,22.555362472058384,Johannesburg,Eastern Cape,2023-06-20 22:58:22.222044442
MTR-23423,Substation-45,Feeder-130,-25.032712215956664,30.6533574541595,Bloemfontein,Eastern Cape,2023-06-20 23:08:52.882657654
MTR-23424,Substation-35,Feeder-30,-28.722452370590787,19.75648446626739,Durban,KwaZulu-Natal,2023-06-20 23:19:23.543270866
MTR-23425,Substation-26,Feeder-109,-29.045848171589448,20.201248409958776,Pretoria,Free State,2023-06-20 23:29:54.203884078
MTR-23426,Substation-23,Feeder-38,-33.63951402132851,27.935655040162196,Pretoria,Eastern Cape,2023-06-20 23:40:24.864497290
MTR-23427,Substation-13,Feeder-15,-33.86018723195683,21.4232601972483,Pretoria,Gauteng,2023-06-20 23:50:55.525110504
MTR-23428,Substation-90,Feeder-75,-25.27752864234992,28.011459084816778,Durban,Free State,2023-06-21 00:01:26.185723716
MTR-23429,Substation-3,Feeder-60,-27.394526281801802,23.21258637428216,Port Elizabeth,Western Cape,2023-06-21 00:11:56.846336928
MTR-23430,Substation-29,Feeder-132,-28.64106876617861,24.674144091417915,Pretoria,KwaZulu-Natal,2023-06-21 00:22:27.506950140
MTR-23431,Substation-66,Feeder-83,-34.401799173267584,23.504986149094474,Johannesburg,Eastern Cape,2023-06-21 00:32:58.167563352
MTR-23432,Substation-64,Feeder-14,-34.2735379038434,27.668342850346306,Durban,Gauteng,2023-06-21 00:43:28.828176564
MTR-23433,Substation-28,Feeder-114,-23.029406008670037,24.49295841821146,Bloemfontein,Gauteng,2023-06-21 00:53:59.488789776
MTR-23434,Substation-87,Feeder-81,-26.408813807287824,29.584980963649798,Johannesburg,Free State,2023-06-21 01:04:30.149402988
MTR-23435,Substation-36,Feeder-8,-29.982413123803198,25.89311228965743,Pretoria,Gauteng,2023-06-21 01:15:00.810016202
MTR-23436,Substation-6,Feeder-77,-25.89935022958635,29.99708567376704,Port Elizabeth,Gauteng,2023-06-21 01:25:31.470629414
MTR-23437,Substation-11,Feeder-93,-31.646632140281056,26.026248544528116,Pretoria,KwaZulu-Natal,2023-06-21 01:36:02.131242626
MTR-23438,Substation-38,Feeder-111,-29.679517999624576,24.846485380430714,Pretoria,Western Cape,2023-06-21 01:46:32.791855838
MTR-23439,Substation-34,Feeder-139,-28.997000615029037,21.92894081452745,Port Elizabeth,Gauteng,2023-06-21 01:57:03.452469050
MTR-23440,Substation-81,Feeder-80,-34.59981169231339,26.23953447013725,Pretoria,Free State,2023-06-21 02:07:34.113082262
MTR-23441,Substation-67,Feeder-50,-22.09422850701977,26.320364722908266,Durban,Free State,2023-06-21 02:18:04.773695474
MTR-23442,Substation-46,Feeder-87,-30.038421695480046,18.055834358395384,Pretoria,Western Cape,2023-06-21 02:28:35.434308688
MTR-23443,Substation-98,Feeder-76,-22.426745696905442,18.060507785315792,Pretoria,Eastern Cape,2023-06-21 02:39:06.094921900
MTR-23444,Substation-86,Feeder-38,-26.57785294992453,18.310072870115413,Cape Town,Western Cape,2023-06-21 02:49:36.755535112
MTR-23445,Substation-29,Feeder-152,-22.920780542474844,22.718150598006616,Durban,Gauteng,2023-06-21 03:00:07.416148324
MTR-23446,Substation-60,Feeder-95,-34.29407275438229,31.092885022747865,Bloemfontein,Gauteng,2023-06-21 03:10:38.076761536
MTR-23447,Substation-54,Feeder-166,-22.50976156065528,31.351330328200554,Port Elizabeth,Gauteng,2023-06-21 03:21:08.737374748
MTR-23448,Substation-93,Feeder-125,-29.708306186799497,22.00777531027196,Johannesburg,Gauteng,2023-06-21 03:31:39.397987960
MTR-23449,Substation-69,Feeder-190,-33.22246546845092,20.771115410234728,Cape Town,Free State,2023-06-21 03:42:10.058601172
MTR-23450,Substation-74,Feeder-184,-26.274812363622956,16.68057503477971,Cape Town,Western Cape,2023-06-21 03:52:40.719214386
MTR-23451,Substation-74,Feeder-65,-25.086006189927264,20.056106416592378,Cape Town,Western Cape,2023-06-21 04:03:11.379827598
MTR-23452,Substation-9,Feeder-90,-26.554746445696217,22.020807326765766,Johannesburg,Western Cape,2023-06-21 04:13:42.040440810
MTR-23453,Substation-85,Feeder-17,-27.979074671926252,31.85439207099962,Johannesburg,Western Cape,2023-06-21 04:24:12.701054022
MTR-23454,Substation-77,Feeder-100,-24.3869239680015,17.854509433911552,Port Elizabeth,KwaZulu-Natal,2023-06-21 04:34:43.361667234
MTR-23455,Substation-10,Feeder-145,-26.080649108096768,17.17521426205014,Bloemfontein,Free State,2023-06-21 04:45:14.022280446
MTR-23456,Substation-75,Feeder-27,-26.95897004328127,19.783517304711065,Pretoria,KwaZulu-Natal,2023-06-21 04:55:44.682893658
MTR-23457,Substation-68,Feeder-89,-30.880952278181553,29.664624827015594,Cape Town,Free State,2023-06-21 05:06:15.343506872
MTR-23458,Substation-58,Feeder-25,-23.593941681562818,25.148555265273533,Cape Town,KwaZulu-Natal,2023-06-21 05:16:46.004120084
MTR-23459,Substation-95,Feeder-102,-26.00610466351306,26.10378061657004,Durban,KwaZulu-Natal,2023-06-21 05:27:16.664733296
MTR-23460,Substation-52,Feeder-96,-23.306665147298702,23.476898494515126,Johannesburg,Free State,2023-06-21 05:37:47.325346508
MTR-23461,Substation-34,Feeder-177,-27.120299127346783,28.45864886915951,Johannesburg,Eastern Cape,2023-06-21 05:48:17.985959720
MTR-23462,Substation-35,Feeder-58,-24.601885321670693,26.4947417033449,Bloemfontein,KwaZulu-Natal,2023-06-21 05:58:48.646572932
MTR-23463,Substation-33,Feeder-124,-23.502318085697237,21.177663051858847,Cape Town,Gauteng,2023-06-21 06:09:19.307186144
MTR-23464,Substation-72,Feeder-1,-27.958722389533815,29.56668372710875,Durban,Western Cape,2023-06-21 06:19:49.967799356
MTR-23465,Substation-32,Feeder-141,-25.70427713825019,20.644456148348812,Durban,Gauteng,2023-06-21 06:30:20.628412570
MTR-23466,Substation-55,Feeder-181,-27.50557271102738,32.41685341103687,Bloemfontein,Western Cape,2023-06-21 06:40:51.289025782
MTR-23467,Substation-97,Feeder-21,-25.632017149671196,30.79486796733304,Johannesburg,Free State,2023-06-21 06:51:21.949638994
MTR-23468,Substation-8,Feeder-1,-28.20282512349556,24.989102171653276,Bloemfontein,Eastern Cape,2023-06-21 07:01:52.610252206
MTR-23469,Substation-46,Feeder-159,-24.599517506274722,32.02490309580615,Pretoria,Western Cape,2023-06-21 07:12:23.270865418
MTR-23470,Substation-14,Feeder-61,-24.504865079227553,17.51422745023791,Port Elizabeth,KwaZulu-Natal,2023-06-21 07:22:53.931478630
MTR-23471,Substation-98,Feeder-3,-34.39534222589814,18.981773995589755,Bloemfontein,Western Cape,2023-06-21 07:33:24.592091842
